468    467    465    455    457    446    430    420    410    399    389    383    373    384    391    412    419    437    438    445
378    372    373    363    347    331    314    299    285    273    263    260    250    265    278    295    305    318    323    329
308    304    305    285    270    244    218    203    193    185    179    173    173    183    194    207    224    237    238    245
258    254    251    229    203    178    157    143    134    128    124    120    120    132    140    155    163    177    179    184
217    214    205    182    153    129    110    100    95    90    87    84    88    98    103    116    123    134    137    138
188    181    174    142    116    95    80    73    69    64    62    64    64    72    78    88    95    105    108    109
145    136    121    90    66    53    46    41    39    37    36    36    39    44    50    55    60    66    69    71
118    108    87    57    41    32    28    26    25    23    22    23    25    28    31    37    41    45    47    51
97    87    64    39    26    20    18    17    16    15    15    16    17    19    23    27    30    33    35    37
80    69    50    29    17    14    13    12    11    11    11    11    13    15    17    19    22    26    27    29
70    58    37    21    13    10    9    8    8    8    8    9    10    12    14    16    17    20    21    22
60    51    29    15    9    7    7    6    6    6    6    7    7    9    10    12    14    17    17    18
52    41    23    12    7    6    6    6    5    4    0    0    0    0    0    0    0    0    0    0
48    36    19    8    6    5    5    5    5    0    0    0    0    0    0    0    0    0    0    0
44    32    17    7    6    5    5    5    0    0    0    0    0    0    0    0    0    0    0    0
41    28    14    6    5    4    4    4    0    0    0    0    0    0    0    0    0    0    0    0
37    26    12    6    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0
34    23    11    5    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0
32    21    9    5    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0
29    19    8    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
27    17    7    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
26    16    6    3    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
25    16    6    3    2    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
23    15    6    3    2    1    0    0    0    0    0    0    0    0    0    0    0    0    0    0
22    14    6    3    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
21    14    5    3    2    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0

0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
