326 	326 	321 	321 	 317 	312 	308 	308 	303 	298 	294 	280 	271 	262 	258 	253 	249 	244 	240 	240
344 	344 	339 	339 	 326	317 	308 	298 	289 	276 	262 	235 	217 	204 	199 	199 	199 	199 	194 	194
357 	353 	353 	339 	 321 	303 	285 	267 	244 	222 	204 	176 	158 	149 	149 	149 	145 	136 	136 	140
362 	362 	352 	326 	 276 	249 	226 	204 	181 	158 	140 	118 	104 	100 	100 	100 	100 	100 	100 	100
357 	357 	348 	298 	 244 	208 	176 	154 	136 	118 	104 	 83 	 73 	 70 	 71 	 74 	 77 	 77 	 77 	 78 
353	348 	326 	267 	 217 	176 	145 	117 	100 	 86  	 78  	 72 	 60 	 57 	 58 	 60 	 60 	 60 	 61 	 62  
339 	335 	303 	231 	 172 	127 	104 	 89   	 79  	 70  	 62  	 51 	 45 	 44 	 45 	 46 	 45 	 45 	 46 	 47  
326 	321 	280 	190 	 136 	100 	 82  	 71  	 62  	 54  	 48  	 39 	 34 	 34 	 34 	 35 	 36 	 36 	 37 	 38  
289 	280 	222 	127 	  86  	 65  	 54  	 44  	 38  	 34  	 25  	 23 	 22 	 23 	 24 	 24 	 24 	 24 	 24 	 25  
253 	235 	163 	 85  	  53  	 38  	 31  	 25  	 23  	 20  	 18  	 15 	 15 	 14 	 15 	 15 	 16 	 16 	 17 	 17  
217 	194 	122 	 60  	  35  	 25  	 22  	 19  	 16  	 15  	 13  	9.9 	  9 	  9  	9.9 	 11 	 11 	 12 	 12 	 13
190	163	 90 	 43 	  26	 20	 16	 14	 12	9.9	  9	7.4 	  7  	7.1 	7.5  	8.3 	8.7  	  9  	  9  	9.9
163 	136 	 73 	 31 	  20 	 15 	 12 	9.9 	  9 	8.3 	7.7 	5.4 	4.8 	4.9 	5.4 	6.1	  7 	7.7 	8.3 	8.5
145	109 	 60 	 24 	  16 	 12 	  9 	8.2 	7.7 	6.8	6.1 	4.3 	3.2 	3.3 	3.7 	4.3 	5.2 	6.5 	6.9 	7.1
127      94      47      18  	  14 	9.9 	7.7 	6.9 	6.1 	5.7	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
113	 77	 36	 15	  11	  9	  8	6.5	5.1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
104	 68	 30	 11	 8.3	6.4	5.1	4.3       0       0       0       0       0       0       0       0       0       0       0       0
 95	 60	 24 	8.5	 6.5 	5.2	4.3	3.4       0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
 87	 53	 21	7.1	5.3	4.4	3.6       0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
 83	 47	 17	6.1	4.4	3.6	3.1 	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	
 78	 42	 15	5.2	3.7	3.1	2.6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
 73	 38	 12	4.3 	3.2 	2.4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
 69 	34	9.9	3.8	3.5	2.2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0		 	
 65 	32	9.0	3.3	2.4	2.4  	  0	  0	  0	  0	  0	  0	  0	  0 	  0	  0	  0	  0	  0	  0	
 62	29	  8	  3	2.1	1.9	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
 59	26 	7.1	2.6	1.9	1.8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	
 56 	24	6.3	2.4	1.8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	
 53	22	5.6	2.1	1.8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  



0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
