380    375    378    365    351    334    315    295    275    256    239    218    198    178    175    176    176    169    175    176
372    375    372    354    315    277    243    221    205    192    181    152    134    130    125    124    125    129    128    128
375    373    352    318    265    221    189    166    150    136    125    107    91    93    91    91    88    94    97    97
354    352    336    271    213    170    140    121    109    97    87    76    67    65    66    66    67    68    71    71
333    327    302    222    166    129    104    90    75    68    63    53    51    49    49    47    52    51    53    54
318    310    266    180    121    90    75    62    54    50    48    40    40    38    38    38    41    41    43    45
268    262    205    119    72    50    41    36    33    29    26    25    23    24    25    24    26    27    29    28
227    217    147    74    42    29    25    23    21    19    18    16    16    17    18    17    19    21    21    23
194    165    106    47    30    22    17    14    13    12    12    11    10    11    12    13    15    14    15    14
168    136    76    34    19    14    13    11    10    10    10    8    8    9    10    9    11    12    11    13
141    111    54    21    14    11    9    8    8    8    8    7    7    8    8    8    8    10    10    11
126    90    43    17    10    8    8    7    6    6    7    6    7    6    6    7    8    8    8    9
107    79    32    12    8    7    7    7    6    5    0    0    0    0    0    0    0    0    0    0
94    65    26    10    7    6    6    6    5    0    0    0    0    0    0    0    0    0    0    0
86    56    21    8    7    6    5    5    0    0    0    0    0    0    0    0    0    0    0    0
78    50    17    7    5    5    5    5    0    0    0    0    0    0    0    0    0    0    0    0
70    41    14    7    4    3    4    0    0    0    0    0    0    0    0    0    0    0    0    0
63    37    11    5    4    4    4    0    0    0    0    0    0    0    0    0    0    0    0    0
60    37    10    5    4    4    4    0    0    0    0    0    0    0    0    0    0    0    0    0
56    32    9    5    4    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
53    28    9    4    4    4    0    0    0    0    0    0    0    0    0    0    0    0    0    0
52    27    7    5    4    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
45    23    7    4    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
43    22    7    3    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0
53    22    7    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
42    20    7    4    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0

0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
